x,y,z,hx,hy,hz
57.5,19.5,12.5,0.5,0.5,0.5
57.5,19.5,13.5,0.5,0.5,0.5
57.5,19.5,14.5,0.5,0.5,0.5
57.5,20.5,0.5,0.5,0.5,0.5
57.5,20.5,1.5,0.5,0.5,0.5
57.5,20.5,2.5,0.5,0.5,0.5
57.5,20.5,3.5,0.5,0.5,0.5
57.5,20.5,4.5,0.5,0.5,0.5
57.5,20.5,5.5,0.5,0.5,0.5
57.5,20.5,6.5,0.5,0.5,0.5
57.5,20.5,7.5,0.5,0.5,0.5
57.5,20.5,8.5,0.5,0.5,0.5
57.5,20.5,9.5,0.5,0.5,0.5
57.5,20.5,10.5,0.5,0.5,0.5
57.5,20.5,11.5,0.5,0.5,0.5
57.5,20.5,12.5,0.5,0.5,0.5
57.5,20.5,13.5,0.5,0.5,0.5
57.5,20.5,14.5,0.5,0.5,0.5
57.5,21.5,0.5,0.5,0.5,0.5
57.5,21.5,1.5,0.5,0.5,0.5
57.5,21.5,2.5,0.5,0.5,0.5
57.5,21.5,3.5,0.5,0.5,0.5
57.5,21.5,4.5,0.5,0.5,0.5
57.5,21.5,5.5,0.5,0.5,0.5
57.5,21.5,6.5,0.5,0.5,0.5
57.5,21.5,7.5,0.5,0.5,0.5
57.5,21.5,8.5,0.5,0.5,0.5
57.5,21.5,9.5,0.5,0.5,0.5
57.5,21.5,10.5,0.5,0.5,0.5
57.5,21.5,11.5,0.5,0.5,0.5
57.5,21.5,12.5,0.5,0.5,0.5
57.5,21.5,13.5,0.5,0.5,0.5
57.5,21.5,14.5,0.5,0.5,0.5
57.5,22.5,0.5,0.5,0.5,0.5
57.5,22.5,1.5,0.5,0.5,0.5
57.5,22.5,2.5,0.5,0.5,0.5
57.5,22.5,3.5,0.5,0.5,0.5
57.5,22.5,4.5,0.5,0.5,0.5
57.5,22.5,5.5,0.5,0.5,0.5
57.5,22.5,6.5,0.5,0.5,0.5
57.5,22.5,7.5,0.5,0.5,0.5
57.5,22.5,8.5,0.5,0.5,0.5
57.5,22.5,9.5,0.5,0.5,0.5
57.5,22.5,10.5,0.5,0.5,0.5
57.5,22.5,11.5,0.5,0.5,0.5
57.5,22.5,12.5,0.5,0.5,0.5
57.5,22.5,13.5,0.5,0.5,0.5
57.5,22.5,14.5,0.5,0.5,0.5
57.5,23.5,0.5,0.5,0.5,0.5
57.5,23.5,1.5,0.5,0.5,0.5
57.5,23.5,2.5,0.5,0.5,0.5
57.5,23.5,3.5,0.5,0.5,0.5
57.5,23.5,4.5,0.5,0.5,0.5
57.5,23.5,5.5,0.5,0.5,0.5
57.5,23.5,6.5,0.5,0.5,0.5
57.5,23.5,7.5,0.5,0.5,0.5
57.5,23.5,8.5,0.5,0.5,0.5
57.5,23.5,9.5,0.5,0.5,0.5
57.5,23.5,10.5,0.5,0.5,0.5
57.5,23.5,11.5,0.5,0.5,0.5
57.5,23.5,12.5,0.5,0.5,0.5
57.5,23.5,13.5,0.5,0.5,0.5
57.5,23.5,14.5,0.5,0.5,0.5
57.5,24.5,0.5,0.5,0.5,0.5
57.5,24.5,1.5,0.5,0.5,0.5
57.5,24.5,2.5,0.5,0.5,0.5
57.5,24.5,3.5,0.5,0.5,0.5
57.5,24.5,4.5,0.5,0.5,0.5
57.5,24.5,5.5,0.5,0.5,0.5
57.5,24.5,6.5,0.5,0.5,0.5
57.5,24.5,7.5,0.5,0.5,0.5
57.5,24.5,8.5,0.5,0.5,0.5
57.5,24.5,9.5,0.5,0.5,0.5
57.5,24.5,10.5,0.5,0.5,0.5
57.5,24.5,11.5,0.5,0.5,0.5
57.5,24.5,12.5,0.5,0.5,0.5
57.5,24.5,13.5,0.5,0.5,0.5
57.5,24.5,14.5,0.5,0.5,0.5
57.5,25.5,0.5,0.5,0.5,0.5
57.5,25.5,1.5,0.5,0.5,0.5
57.5,25.5,2.5,0.5,0.5,0.5
57.5,25.5,3.5,0.5,0.5,0.5
57.5,25.5,4.5,0.5,0.5,0.5
57.5,25.5,5.5,0.5,0.5,0.5
57.5,25.5,6.5,0.5,0.5,0.5
57.5,25.5,7.5,0.5,0.5,0.5
57.5,25.5,8.5,0.5,0.5,0.5
57.5,25.5,9.5,0.5,0.5,0.5
57.5,25.5,10.5,0.5,0.5,0.5
57.5,25.5,11.5,0.5,0.5,0.5
57.5,25.5,12.5,0.5,0.5,0.5
57.5,25.5,13.5,0.5,0.5,0.5
57.5,25.5,14.5,0.5,0.5,0.5
57.5,26.5,0.5,0.5,0.5,0.5
57.5,26.5,1.5,0.5,0.5,0.5
57.5,26.5,2.5,0.5,0.5,0.5
57.5,26.5,3.5,0.5,0.5,0.5
57.5,26.5,4.5,0.5,0.5,0.5
57.5,26.5,5.5,0.5,0.5,0.5
57.5,26.5,6.5,0.5,0.5,0.5
57.5,26.5,7.5,0.5,0.5,0.5
57.5,26.5,8.5,0.5,0.5,0.5
57.5,26.5,9.5,0.5,0.5,0.5
57.5,26.5,10.5,0.5,0.5,0.5
57.5,26.5,11.5,0.5,0.5,0.5
57.5,26.5,12.5,0.5,0.5,0.5
57.5,26.5,13.5,0.5,0.5,0.5
57.5,26.5,14.5,0.5,0.5,0.5
57.5,27.5,0.5,0.5,0.5,0.5
57.5,27.5,1.5,0.5,0.5,0.5
57.5,27.5,2.5,0.5,0.5,0.5
57.5,27.5,3.5,0.5,0.5,0.5
57.5,27.5,4.5,0.5,0.5,0.5
57.5,27.5,5.5,0.5,0.5,0.5
57.5,27.5,6.5,0.5,0.5,0.5
57.5,27.5,7.5,0.5,0.5,0.5
57.5,27.5,8.5,0.5,0.5,0.5
57.5,27.5,9.5,0.5,0.5,0.5
57.5,27.5,10.5,0.5,0.5,0.5
57.5,27.5,11.5,0.5,0.5,0.5
57.5,27.5,12.5,0.5,0.5,0.5
57.5,27.5,13.5,0.5,0.5,0.5
57.5,27.5,14.5,0.5,0.5,0.5
57.5,28.5,0.5,0.5,0.5,0.5
57.5,28.5,1.5,0.5,0.5,0.5
57.5,28.5,2.5,0.5,0.5,0.5
57.5,28.5,3.5,0.5,0.5,0.5
57.5,28.5,4.5,0.5,0.5,0.5
57.5,28.5,5.5,0.5,0.5,0.5
57.5,28.5,6.5,0.5,0.5,0.5
57.5,28.5,7.5,0.5,0.5,0.5
57.5,28.5,8.5,0.5,0.5,0.5
57.5,28.5,9.5,0.5,0.5,0.5
57.5,28.5,10.5,0.5,0.5,0.5
57.5,28.5,11.5,0.5,0.5,0.5
57.5,28.5,12.5,0.5,0.5,0.5
57.5,28.5,13.5,0.5,0.5,0.5
57.5,28.5,14.5,0.5,0.5,0.5
57.5,29.5,0.5,0.5,0.5,0.5
57.5,29.5,1.5,0.5,0.5,0.5
57.5,29.5,2.5,0.5,0.5,0.5
57.5,29.5,3.5,0.5,0.5,0.5
57.5,29.5,4.5,0.5,0.5,0.5
57.5,29.5,5.5,0.5,0.5,0.5
57.5,29.5,6.5,0.5,0.5,0.5
57.5,29.5,7.5,0.5,0.5,0.5
57.5,29.5,8.5,0.5,0.5,0.5
57.5,29.5,9.5,0.5,0.5,0.5
57.5,29.5,10.5,0.5,0.5,0.5
57.5,29.5,11.5,0.5,0.5,0.5
57.5,29.5,12.5,0.5,0.5,0.5
57.5,29.5,13.5,0.5,0.5,0.5
57.5,29.5,14.5,0.5,0.5,0.5
58.5,10.5,0.5,0.5,0.5,0.5
58.5,10.5,1.5,0.5,0.5,0.5
58.5,10.5,2.5,0.5,0.5,0.5
58.5,10.5,3.5,0.5,0.5,0.5
58.5,10.5,4.5,0.5,0.5,0.5
58.5,10.5,5.5,0.5,0.5,0.5
58.5,10.5,6.5,0.5,0.5,0.5
58.5,10.5,7.5,0.5,0.5,0.5
58.5,10.5,8.5,0.5,0.5,0.5
58.5,10.5,9.5,0.5,0.5,0.5
58.5,10.5,10.5,0.5,0.5,0.5
58.5,10.5,11.5,0.5,0.5,0.5
58.5,10.5,12.5,0.5,0.5,0.5
58.5,10.5,13.5,0.5,0.5,0.5
58.5,10.5,14.5,0.5,0.5,0.5
58.5,11.5,0.5,0.5,0.5,0.5
58.5,11.5,1.5,0.5,0.5,0.5
58.5,11.5,2.5,0.5,0.5,0.5
58.5,11.5,3.5,0.5,0.5,0.5
58.5,11.5,4.5,0.5,0.5,0.5
58.5,11.5,5.5,0.5,0.5,0.5
58.5,11.5,6.5,0.5,0.5,0.5
58.5,11.5,7.5,0.5,0.5,0.5
58.5,11.5,8.5,0.5,0.5,0.5
58.5,11.5,9.5,0.5,0.5,0.5
58.5,11.5,10.5,0.5,0.5,0.5
58.5,11.5,11.5,0.5,0.5,0.5
58.5,11.5,12.5,0.5,0.5,0.5
58.5,11.5,13.5,0.5,0.5,0.5
58.5,11.5,14.5,0.5,0.5,0.5
58.5,12.5,0.5,0.5,0.5,0.5
58.5,12.5,1.5,0.5,0.5,0.5
58.5,12.5,2.5,0.5,0.5,0.5
58.5,12.5,3.5,0.5,0.5,0.5
58.5,12.5,4.5,0.5,0.5,0.5
58.5,12.5,5.5,0.5,0.5,0.5
58.5,12.5,6.5,0.5,0.5,0.5
58.5,12.5,7.5,0.5,0.5,0.5
58.5,12.5,8.5,0.5,0.5,0.5
58.5,12.5,9.5,0.5,0.5,0.5
58.5,12.5,10.5,0.5,0.5,0.5
58.5,12.5,11.5,0.5,0.5,0.5
58.5,12.5,12.5,0.5,0.5,0.5
58.5,12.5,13.5,0.5,0.5,0.5
58.5,12.5,14.5,0.5,0.5,0.5
58.5,13.5,0.5,0.5,0.5,0.5
58.5,13.5,1.5,0.5,0.5,0.5
58.5,13.5,2.5,0.5,0.5,0.5
58.5,13.5,3.5,0.5,0.5,0.5
58.5,13.5,4.5,0.5,0.5,0.5
58.5,13.5,5.5,0.5,0.5,0.5
58.5,13.5,6.5,0.5,0.5,0.5
58.5,13.5,7.5,0.5,0.5,0.5
58.5,13.5,8.5,0.5,0.5,0.5
58.5,13.5,9.5,0.5,0.5,0.5
58.5,13.5,10.5,0.5,0.5,0.5
58.5,13.5,11.5,0.5,0.5,0.5
58.5,13.5,12.5,0.5,0.5,0.5
58.5,13.5,13.5,0.5,0.5,0.5
58.5,13.5,14.5,0.5,0.5,0.5
58.5,14.5,0.5,0.5,0.5,0.5
58.5,14.5,1.5,0.5,0.5,0.5
58.5,14.5,2.5,0.5,0.5,0.5
58.5,14.5,3.5,0.5,0.5,0.5
58.5,14.5,4.5,0.5,0.5,0.5
58.5,14.5,5.5,0.5,0.5,0.5
58.5,14.5,6.5,0.5,0.5,0.5
58.5,14.5,7.5,0.5,0.5,0.5
58.5,14.5,8.5,0.5,0.5,0.5
58.5,14.5,9.5,0.5,0.5,0.5
58.5,14.5,10.5,0.5,0.5,0.5
58.5,14.5,11.5,0.5,0.5,0.5
58.5,14.5,12.5,0.5,0.5,0.5
58.5,14.5,13.5,0.5,0.5,0.5
58.5,14.5,14.5,0.5,0.5,0.5
58.5,15.5,0.5,0.5,0.5,0.5
58.5,15.5,1.5,0.5,0.5,0.5
58.5,15.5,2.5,0.5,0.5,0.5
58.5,15.5,3.5,0.5,0.5,0.5
58.5,15.5,4.5,0.5,0.5,0.5
58.5,15.5,5.5,0.5,0.5,0.5
58.5,15.5,6.5,0.5,0.5,0.5
58.5,15.5,7.5,0.5,0.5,0.5
58.5,15.5,8.5,0.5,0.5,0.5
58.5,15.5,9.5,0.5,0.5,0.5
58.5,15.5,10.5,0.5,0.5,0.5
58.5,15.5,11.5,0.5,0.5,0.5
58.5,15.5,12.5,0.5,0.5,0.5
58.5,15.5,13.5,0.5,0.5,0.5
58.5,15.5,14.5,0.5,0.5,0.5
58.5,16.5,0.5,0.5,0.5,0.5
58.5,16.5,1.5,0.5,0.5,0.5
58.5,16.5,2.5,0.5,0.5,0.5
58.5,16.5,3.5,0.5,0.5,0.5
58.5,16.5,4.5,0.5,0.5,0.5
58.5,16.5,5.5,0.5,0.5,0.5
58.5,16.5,6.5,0.5,0.5,0.5
58.5,16.5,7.5,0.5,0.5,0.5
58.5,16.5,8.5,0.5,0.5,0.5
58.5,16.5,9.5,0.5,0.5,0.5
58.5,16.5,10.5,0.5,0.5,0.5
58.5,16.5,11.5,0.5,0.5,0.5
58.5,16.5,12.5,0.5,0.5,0.5
58.5,16.5,13.5,0.5,0.5,0.5
58.5,16.5,14.5,0.5,0.5,0.5
58.5,17.5,0.5,0.5,0.5,0.5
58.5,17.5,1.5,0.5,0.5,0.5
58.5,17.5,2.5,0.5,0.5,0.5
58.5,17.5,3.5,0.5,0.5,0.5
58.5,17.5,4.5,0.5,0.5,0.5
58.5,17.5,5.5,0.5,0.5,0.5
58.5,17.5,6.5,0.5,0.5,0.5
58.5,17.5,7.5,0.5,0.5,0.5
58.5,17.5,8.5,0.5,0.5,0.5
58.5,17.5,9.5,0.5,0.5,0.5
58.5,17.5,10.5,0.5,0.5,0.5
58.5,17.5,11.5,0.5,0.5,0.5
58.5,17.5,12.5,0.5,0.5,0.5
58.5,17.5,13.5,0.5,0.5,0.5
58.5,17.5,14.5,0.5,0.5,0.5
58.5,18.5,0.5,0.5,0.5,0.5
58.5,18.5,1.5,0.5,0.5,0.5
58.5,18.5,2.5,0.5,0.5,0.5
58.5,18.5,3.5,0.5,0.5,0.5
58.5,18.5,4.5,0.5,0.5,0.5
58.5,18.5,5.5,0.5,0.5,0.5
58.5,18.5,6.5,0.5,0.5,0.5
58.5,18.5,7.5,0.5,0.5,0.5
58.5,18.5,8.5,0.5,0.5,0.5
58.5,18.5,9.5,0.5,0.5,0.5
58.5,18.5,10.5,0.5,0.5,0.5
58.5,18.5,11.5,0.5,0.5,0.5
58.5,18.5,12.5,0.5,0.5,0.5
58.5,18.5,13.5,0.5,0.5,0.5
58.5,18.5,14.5,0.5,0.5,0.5
58.5,19.5,0.5,0.5,0.5,0.5
58.5,19.5,1.5,0.5,0.5,0.5
58.5,19.5,2.5,0.5,0.5,0.5
58.5,19.5,3.5,0.5,0.5,0.5
58.5,19.5,4.5,0.5,0.5,0.5
58.5,19.5,5.5,0.5,0.5,0.5
58.5,19.5,6.5,0.5,0.5,0.5
58.5,19.5,7.5,0.5,0.5,0.5
58.5,19.5,8.5,0.5,0.5,0.5
58.5,19.5,9.5,0.5,0.5,0.5
58.5,19.5,10.5,0.5,0.5,0.5
58.5,19.5,11.5,0.5,0.5,0.5
58.5,19.5,12.5,0.5,0.5,0.5
58.5,19.5,13.5,0.5,0.5,0.5
58.5,19.5,14.5,0.5,0.5,0.5
58.5,20.5,0.5,0.5,0.5,0.5
58.5,20.5,1.5,0.5,0.5,0.5
58.5,20.5,2.5,0.5,0.5,0.5
58.5,20.5,3.5,0.5,0.5,0.5
58.5,20.5,4.5,0.5,0.5,0.5
58.5,20.5,5.5,0.5,0.5,0.5
58.5,20.5,6.5,0.5,0.5,0.5
58.5,20.5,7.5,0.5,0.5,0.5
58.5,20.5,8.5,0.5,0.5,0.5
58.5,20.5,9.5,0.5,0.5,0.5
58.5,20.5,10.5,0.5,0.5,0.5
58.5,20.5,11.5,0.5,0.5,0.5
58.5,20.5,12.5,0.5,0.5,0.5
58.5,20.5,13.5,0.5,0.5,0.5
58.5,20.5,14.5,0.5,0.5,0.5
58.5,21.5,0.5,0.5,0.5,0.5
58.5,21.5,1.5,0.5,0.5,0.5
58.5,21.5,2.5,0.5,0.5,0.5
58.5,21.5,3.5,0.5,0.5,0.5
58.5,21.5,4.5,0.5,0.5,0.5
58.5,21.5,5.5,0.5,0.5,0.5
58.5,21.5,6.5,0.5,0.5,0.5
58.5,21.5,7.5,0.5,0.5,0.5
58.5,21.5,8.5,0.5,0.5,0.5
58.5,21.5,9.5,0.5,0.5,0.5
58.5,21.5,10.5,0.5,0.5,0.5
58.5,21.5,11.5,0.5,0.5,0.5
58.5,21.5,12.5,0.5,0.5,0.5
58.5,21.5,13.5,0.5,0.5,0.5
58.5,21.5,14.5,0.5,0.5,0.5
58.5,22.5,0.5,0.5,0.5,0.5
58.5,22.5,1.5,0.5,0.5,0.5
58.5,22.5,2.5,0.5,0.5,0.5
58.5,22.5,3.5,0.5,0.5,0.5
58.5,22.5,4.5,0.5,0.5,0.5
58.5,22.5,5.5,0.5,0.5,0.5
58.5,22.5,6.5,0.5,0.5,0.5
58.5,22.5,7.5,0.5,0.5,0.5
58.5,22.5,8.5,0.5,0.5,0.5
58.5,22.5,9.5,0.5,0.5,0.5
58.5,22.5,10.5,0.5,0.5,0.5
58.5,22.5,11.5,0.5,0.5,0.5
58.5,22.5,12.5,0.5,0.5,0.5
58.5,22.5,13.5,0.5,0.5,0.5
58.5,22.5,14.5,0.5,0.5,0.5
58.5,23.5,0.5,0.5,0.5,0.5
58.5,23.5,1.5,0.5,0.5,0.5
58.5,23.5,2.5,0.5,0.5,0.5
58.5,23.5,3.5,0.5,0.5,0.5
58.5,23.5,4.5,0.5,0.5,0.5
58.5,23.5,5.5,0.5,0.5,0.5
58.5,23.5,6.5,0.5,0.5,0.5
58.5,23.5,7.5,0.5,0.5,0.5
58.5,23.5,8.5,0.5,0.5,0.5
58.5,23.5,9.5,0.5,0.5,0.5
58.5,23.5,10.5,0.5,0.5,0.5
58.5,23.5,11.5,0.5,0.5,0.5
58.5,23.5,12.5,0.5,0.5,0.5
58.5,23.5,13.5,0.5,0.5,0.5
58.5,23.5,14.5,0.5,0.5,0.5
58.5,24.5,0.5,0.5,0.5,0.5
58.5,24.5,1.5,0.5,0.5,0.5
58.5,24.5,2.5,0.5,0.5,0.5
58.5,24.5,3.5,0.5,0.5,0.5
58.5,24.5,4.5,0.5,0.5,0.5
58.5,24.5,5.5,0.5,0.5,0.5
58.5,24.5,6.5,0.5,0.5,0.5
58.5,24.5,7.5,0.5,0.5,0.5
58.5,24.5,8.5,0.5,0.5,0.5
58.5,24.5,9.5,0.5,0.5,0.5
58.5,24.5,10.5,0.5,0.5,0.5
58.5,24.5,11.5,0.5,0.5,0.5
58.5,24.5,12.5,0.5,0.5,0.5
58.5,24.5,13.5,0.5,0.5,0.5
58.5,24.5,14.5,0.5,0.5,0.5
58.5,25.5,0.5,0.5,0.5,0.5
58.5,25.5,1.5,0.5,0.5,0.5
58.5,25.5,2.5,0.5,0.5,0.5
58.5,25.5,3.5,0.5,0.5,0.5
58.5,25.5,4.5,0.5,0.5,0.5
58.5,25.5,5.5,0.5,0.5,0.5
58.5,25.5,6.5,0.5,0.5,0.5
58.5,25.5,7.5,0.5,0.5,0.5
58.5,25.5,8.5,0.5,0.5,0.5
58.5,25.5,9.5,0.5,0.5,0.5
58.5,25.5,10.5,0.5,0.5,0.5
58.5,25.5,11.5,0.5,0.5,0.5
58.5,25.5,12.5,0.5,0.5,0.5
58.5,25.5,13.5,0.5,0.5,0.5
58.5,25.5,14.5,0.5,0.5,0.5
58.5,26.5,0.5,0.5,0.5,0.5
58.5,26.5,1.5,0.5,0.5,0.5
58.5,26.5,2.5,0.5,0.5,0.5
58.5,26.5,3.5,0.5,0.5,0.5
58.5,26.5,4.5,0.5,0.5,0.5
58.5,26.5,5.5,0.5,0.5,0.5
58.5,26.5,6.5,0.5,0.5,0.5
58.5,26.5,7.5,0.5,0.5,0.5
58.5,26.5,8.5,0.5,0.5,0.5
58.5,26.5,9.5,0.5,0.5,0.5
58.5,26.5,10.5,0.5,0.5,0.5
58.5,26.5,11.5,0.5,0.5,0.5
58.5,26.5,12.5,0.5,0.5,0.5
58.5,26.5,13.5,0.5,0.5,0.5
58.5,26.5,14.5,0.5,0.5,0.5
58.5,27.5,0.5,0.5,0.5,0.5
58.5,27.5,1.5,0.5,0.5,0.5
58.5,27.5,2.5,0.5,0.5,0.5
58.5,27.5,3.5,0.5,0.5,0.5
58.5,27.5,4.5,0.5,0.5,0.5
58.5,27.5,5.5,0.5,0.5,0.5
58.5,27.5,6.5,0.5,0.5,0.5
58.5,27.5,7.5,0.5,0.5,0.5
58.5,27.5,8.5,0.5,0.5,0.5
58.5,27.5,9.5,0.5,0.5,0.5
58.5,27.5,10.5,0.5,0.5,0.5
58.5,27.5,11.5,0.5,0.5,0.5
58.5,27.5,12.5,0.5,0.5,0.5
58.5,27.5,13.5,0.5,0.5,0.5
58.5,27.5,14.5,0.5,0.5,0.5
58.5,28.5,0.5,0.5,0.5,0.5
58.5,28.5,1.5,0.5,0.5,0.5
58.5,28.5,2.5,0.5,0.5,0.5
58.5,28.5,3.5,0.5,0.5,0.5
58.5,28.5,4.5,0.5,0.5,0.5
58.5,28.5,5.5,0.5,0.5,0.5
58.5,28.5,6.5,0.5,0.5,0.5
58.5,28.5,7.5,0.5,0.5,0.5
58.5,28.5,8.5,0.5,0.5,0.5
58.5,28.5,9.5,0.5,0.5,0.5
58.5,28.5,10.5,0.5,0.5,0.5
58.5,28.5,11.5,0.5,0.5,0.5
58.5,28.5,12.5,0.5,0.5,0.5
58.5,28.5,13.5,0.5,0.5,0.5
58.5,28.5,14.5,0.5,0.5,0.5
58.5,29.5,0.5,0.5,0.5,0.5
58.5,29.5,1.5,0.5,0.5,0.5
58.5,29.5,2.5,0.5,0.5,0.5
58.5,29.5,3.5,0.5,0.5,0.5
58.5,29.5,4.5,0.5,0.5,0.5
58.5,29.5,5.5,0.5,0.5,0.5
58.5,29.5,6.5,0.5,0.5,0.5
58.5,29.5,7.5,0.5,0.5,0.5
58.5,29.5,8.5,0.5,0.5,0.5
58.5,29.5,9.5,0.5,0.5,0.5
58.5,29.5,10.5,0.5,0.5,0.5
58.5,29.5,11.5,0.5,0.5,0.5
58.5,29.5,12.5,0.5,0.5,0.5
58.5,29.5,13.5,0.5,0.5,0.5
58.5,29.5,14.5,0.5,0.5,0.5
59.5,10.5,0.5,0.5,0.5,0.5
59.5,10.5,1.5,0.5,0.5,0.5
59.5,10.5,2.5,0.5,0.5,0.5
59.5,10.5,3.5,0.5,0.5,0.5
59.5,10.5,4.5,0.5,0.5,0.5
59.5,10.5,5.5,0.5,0.5,0.5
59.5,10.5,6.5,0.5,0.5,0.5
59.5,10.5,7.5,0.5,0.5,0.5
59.5,10.5,8.5,0.5,0.5,0.5
59.5,10.5,9.5,0.5,0.5,0.5
59.5,10.5,10.5,0.5,0.5,0.5
59.5,10.5,11.5,0.5,0.5,0.5
59.5,10.5,12.5,0.5,0.5,0.5
59.5,10.5,13.5,0.5,0.5,0.5
59.5,10.5,14.5,0.5,0.5,0.5
59.5,11.5,0.5,0.5,0.5,0.5
59.5,11.5,1.5,0.5,0.5,0.5
59.5,11.5,2.5,0.5,0.5,0.5
59.5,11.5,3.5,0.5,0.5,0.5
59.5,11.5,4.5,0.5,0.5,0.5
59.5,11.5,5.5,0.5,0.5,0.5
59.5,11.5,6.5,0.5,0.5,0.5
59.5,11.5,7.5,0.5,0.5,0.5
59.5,11.5,8.5,0.5,0.5,0.5
59.5,11.5,9.5,0.5,0.5,0.5
59.5,11.5,10.5,0.5,0.5,0.5
59.5,11.5,11.5,0.5,0.5,0.5
59.5,11.5,12.5,0.5,0.5,0.5
59.5,11.5,13.5,0.5,0.5,0.5
59.5,11.5,14.5,0.5,0.5,0.5
59.5,12.5,0.5,0.5,0.5,0.5
59.5,12.5,1.5,0.5,0.5,0.5
59.5,12.5,2.5,0.5,0.5,0.5
59.5,12.5,3.5,0.5,0.5,0.5
59.5,12.5,4.5,0.5,0.5,0.5
59.5,12.5,5.5,0.5,0.5,0.5
59.5,12.5,6.5,0.5,0.5,0.5
59.5,12.5,7.5,0.5,0.5,0.5
59.5,12.5,8.5,0.5,0.5,0.5
59.5,12.5,9.5,0.5,0.5,0.5
59.5,12.5,10.5,0.5,0.5,0.5
59.5,12.5,11.5,0.5,0.5,0.5
59.5,12.5,12.5,0.5,0.5,0.5
59.5,12.5,13.5,0.5,0.5,0.5
59.5,12.5,14.5,0.5,0.5,0.5
59.5,13.5,0.5,0.5,0.5,0.5
59.5,13.5,1.5,0.5,0.5,0.5
59.5,13.5,2.5,0.5,0.5,0.5
59.5,13.5,3.5,0.5,0.5,0.5
59.5,13.5,4.5,0.5,0.5,0.5
59.5,13.5,5.5,0.5,0.5,0.5
59.5,13.5,6.5,0.5,0.5,0.5
59.5,13.5,7.5,0.5,0.5,0.5
59.5,13.5,8.5,0.5,0.5,0.5
59.5,13.5,9.5,0.5,0.5,0.5
59.5,13.5,10.5,0.5,0.5,0.5
59.5,13.5,11.5,0.5,0.5,0.5
59.5,13.5,12.5,0.5,0.5,0.5
59.5,13.5,13.5,0.5,0.5,0.5
59.5,13.5,14.5,0.5,0.5,0.5
59.5,14.5,0.5,0.5,0.5,0.5
59.5,14.5,1.5,0.5,0.5,0.5
59.5,14.5,2.5,0.5,0.5,0.5
59.5,14.5,3.5,0.5,0.5,0.5
59.5,14.5,4.5,0.5,0.5,0.5
59.5,14.5,5.5,0.5,0.5,0.5
59.5,14.5,6.5,0.5,0.5,0.5
59.5,14.5,7.5,0.5,0.5,0.5
59.5,14.5,8.5,0.5,0.5,0.5
59.5,14.5,9.5,0.5,0.5,0.5
59.5,14.5,10.5,0.5,0.5,0.5
59.5,14.5,11.5,0.5,0.5,0.5
59.5,14.5,12.5,0.5,0.5,0.5
59.5,14.5,13.5,0.5,0.5,0.5
59.5,14.5,14.5,0.5,0.5,0.5
59.5,15.5,0.5,0.5,0.5,0.5
59.5,15.5,1.5,0.5,0.5,0.5
59.5,15.5,2.5,0.5,0.5,0.5
59.5,15.5,3.5,0.5,0.5,0.5
59.5,15.5,4.5,0.5,0.5,0.5
59.5,15.5,5.5,0.5,0.5,0.5
59.5,15.5,6.5,0.5,0.5,0.5
59.5,15.5,7.5,0.5,0.5,0.5
59.5,15.5,8.5,0.5,0.5,0.5
59.5,15.5,9.5,0.5,0.5,0.5
59.5,15.5,10.5,0.5,0.5,0.5
59.5,15.5,11.5,0.5,0.5,0.5
59.5,15.5,12.5,0.5,0.5,0.5
59.5,15.5,13.5,0.5,0.5,0.5
59.5,15.5,14.5,0.5,0.5,0.5
59.5,16.5,0.5,0.5,0.5,0.5
59.5,16.5,1.5,0.5,0.5,0.5
59.5,16.5,2.5,0.5,0.5,0.5
59.5,16.5,3.5,0.5,0.5,0.5
59.5,16.5,4.5,0.5,0.5,0.5
59.5,16.5,5.5,0.5,0.5,0.5
59.5,16.5,6.5,0.5,0.5,0.5
59.5,16.5,7.5,0.5,0.5,0.5
59.5,16.5,8.5,0.5,0.5,0.5
59.5,16.5,9.5,0.5,0.5,0.5
59.5,16.5,10.5,0.5,0.5,0.5
59.5,16.5,11.5,0.5,0.5,0.5
59.5,16.5,12.5,0.5,0.5,0.5
59.5,16.5,13.5,0.5,0.5,0.5
59.5,16.5,14.5,0.5,0.5,0.5
59.5,17.5,0.5,0.5,0.5,0.5
59.5,17.5,1.5,0.5,0.5,0.5
59.5,17.5,2.5,0.5,0.5,0.5
59.5,17.5,3.5,0.5,0.5,0.5
59.5,17.5,4.5,0.5,0.5,0.5
59.5,17.5,5.5,0.5,0.5,0.5
59.5,17.5,6.5,0.5,0.5,0.5
59.5,17.5,7.5,0.5,0.5,0.5
59.5,17.5,8.5,0.5,0.5,0.5
59.5,17.5,9.5,0.5,0.5,0.5
59.5,17.5,10.5,0.5,0.5,0.5
59.5,17.5,11.5,0.5,0.5,0.5
59.5,17.5,12.5,0.5,0.5,0.5
59.5,17.5,13.5,0.5,0.5,0.5
59.5,17.5,14.5,0.5,0.5,0.5
59.5,18.5,0.5,0.5,0.5,0.5
59.5,18.5,1.5,0.5,0.5,0.5
59.5,18.5,2.5,0.5,0.5,0.5
59.5,18.5,3.5,0.5,0.5,0.5
59.5,18.5,4.5,0.5,0.5,0.5
59.5,18.5,5.5,0.5,0.5,0.5
59.5,18.5,6.5,0.5,0.5,0.5
59.5,18.5,7.5,0.5,0.5,0.5
59.5,18.5,8.5,0.5,0.5,0.5
